Time  [ms],Memory Usage [KB]
76921,2544672
77021,2544748
77122,2544748
77224,2545028
77324,2544688
77426,2544768
77527,2545520
77628,2544728
77728,2544868
77828,2545608
77929,2545668
78030,2545772
78133,2545296
78231,2545592
78331,2545104
78433,2545372
78533,2545404
78635,2545200
78736,2545096
78836,2545320
78937,2545564
79037,2545516
79138,2545516
79238,2545396
79339,2545568
79440,2545568
79540,2545472
79644,2545472
79743,2545528
79845,2545432
79944,2545712
80045,2545328
80147,2545328
80247,2545344
80348,2545440
80448,2545440
80548,2545156
80650,2545156
80751,2545720
80851,2545436
80951,2545728
81052,2545724
81154,2545724
81255,2546500
81355,2545820
81455,2545820
81556,2546712
81658,2546712
81759,2546868
81859,2547104
81960,2547104
82059,2547212
82161,2547496
82262,2547804
82362,2547216
82462,2547020
82564,2547268
82666,2547180
82767,2547788
82868,2547084
82967,2547384
83067,2546892
83169,2546892
83269,2547136
83370,2547116
83471,2547732
83571,2548036
83673,2547584
83773,2548144
83874,2547164
83977,2546968
84074,2547564
84175,2547812
84275,2547396
84377,2547396
84478,2547200
84577,2547344
84679,2547684
84729,2547768
84829,2547696
84930,2547920
85030,2547832
85130,2547832
85231,2548364
85332,2548244
85432,2548048
85533,2548396
85634,2548396
85735,2548092
85834,2549288
85935,2549404
86035,2549100
86138,2548904
86237,2549880
86340,2549096
86438,2549096
86538,2549532
86640,2549336
86739,2548404
86841,2548404
86943,2548884
87043,2549032
87144,2548836
87244,2549248
87344,2549248
87445,2549580
87545,2549580
87646,2549800
87747,2549084
87847,2549124
87947,2549348
88048,2549348
88149,2549744
88250,2549356
88350,2549356
88450,2549456
88552,2549260
88653,2549488
88753,2549080
88854,2548884
88954,2549280
89055,2549280
89156,2549660
89257,2549268
89358,2549744
89457,2549488
89560,2549488
89659,2550308
89760,2549944
89860,2549604
89961,2549992
90063,2550256
90162,2550536
90265,2549948
90364,2549772
90464,2550080
90566,2550080
90665,2550000
90767,2549916
90867,2550156
90967,2550244
91067,2550476
91168,2550036
91269,2538328
91370,2538476
91470,2538100
91571,2538160
91671,2538248
91772,2538276
91873,2538080
91972,2538196
92074,2538000
92174,2537764
92276,2537568
92376,2538032
92477,2538348
92577,2538152
92678,2537852
92778,2537852
92880,2537888
92980,2538076
93080,2538596
93181,2538248
93284,2538248
93383,2538976
93484,2538832
93585,2538832
93685,2538504
93787,2538300
93886,2538784
93988,2538784
94088,2538888
94188,2538952
94290,2538756
94389,2539236
94491,2539236
94591,2538844
94691,2538576
94792,2538432
94892,2538684
94994,2538684
95094,2539144
95195,2538752
95295,2538556
95395,2538760
95497,2538964
95596,2539380
95698,2538956
95798,2538784
95898,2539096
95999,2538900
96100,2539404
96202,2538856
96301,2538840
96402,2539092
96504,2538896
96603,2539288
96705,2539372
96805,2539180
96905,2539292
97008,2539292
97106,2539284
97208,2539140
97308,2539232
97408,2540432
97510,2540432
97610,2539716
97711,2539564
97812,2540580
97912,2539992
98013,2539796
98113,2539600
98215,2539600
98314,2540164
98415,2539772
98516,2539772
98616,2539392
98718,2539588
98818,2540404
98919,2540304
99019,2540156
99120,2540252
99221,2540448
99321,2540948
99422,2540556
99523,2541088
99623,2540128
99724,2540196
99824,2540648
99926,2540648
100026,2540648
100126,2540804
100227,2540804
100327,2541004
100429,2541004
100529,2540860
100629,2539712
100730,2539900
100830,2540460
100933,2540068
101032,2539872
101133,2540012
101235,2540344
101335,2540220
101436,2540220
101536,2540024
101586,2540136
101688,2540048
101788,2540356
101888,2540412
101989,2540412
102089,2540184
102190,2540184
102291,2540688
102390,2540152
102491,2540716
102591,2541352
102692,2541160
102792,2541764
102894,2541568
102994,2542364
103094,2542168
103196,2542168
103296,2541664
103397,2541508
103498,2541572
103599,2541572
103702,2542260
103800,2541916
103901,2542196
104002,2541768
104104,2542076
104203,2541948
104305,2541948
104405,2541952
104504,2541892
104606,2541892
104706,2542588
104808,2542588
104907,2542020
105007,2541512
105109,2541812
105209,2541500
105311,2541520
105411,2542000
105512,2541412
105611,2541412
105712,2541908
105813,2541788
105913,2541688
106015,2541688
106115,2541796
106215,2541668
106316,2541956
106417,2542304
106519,2542108
106618,2542108
106719,2542388
106819,2542388
106920,2542628
107021,2542300
107122,2542104
107223,2541964
107325,2541964
107423,2542428
107525,2542120
107625,2541936
107725,2542044
107827,2542360
107926,2542428
108027,2542036
108128,2542144
108228,2542912
108329,2542716
108429,2542808
108532,2543008
108632,2543332
108733,2542732
108833,2542744
108933,2542936
109036,2543140
109134,2543232
109235,2542616
109335,2542616
109437,2541552
109541,2541552
109637,2542736
109738,2542156
109839,2541968
109938,2542252
110039,2542540
110140,2543208
110247,2543012
110341,2543092
110441,2543148
110542,2543148
110642,2542064
110745,2542072
110845,2542620
110945,2542472
111046,2542276
111147,2542552
111250,2542552
111352,2542624
111450,2542692
111552,2542496
111653,2542892
111755,2543072
111855,2543328
111957,2543328
112057,2543644
112160,2543432
112260,2543432
112361,2543532
112462,2543532
112562,2543580
112662,2543012
112763,2542632
112864,2542756
112965,2542756
113066,2542596
113166,2542664
113267,2542676
113367,2543340
113468,2543340
113569,2543176
113669,2543124
113769,2542792
113870,2542484
113972,2542780
114070,2542612
114172,2542612
114272,2543044
114373,2542848
114474,2542884
114574,2542804
114675,2542944
114775,2542968
114877,2542292
114977,2542996
115077,2543156
115179,2543156
115281,2543216
115380,2542936
115480,2542748
115580,2543112
115682,2542876
115781,2543684
115882,2543096
115982,2542900
116083,2542872
116184,2542872
116284,2542740
116385,2542968
116485,2542976
116587,2543468
116688,2543580
116787,2544188
116887,2543264
116988,2543776
117088,2543356
117191,2543888
117289,2544456
117390,2544260
117491,2544172
117592,2544052
117692,2544220
117792,2544540
117894,2544540
117994,2544172
118094,2543692
118195,2543740
118295,2544292
118397,2544292
118497,2544956
118597,2544368
118698,2544116
118798,2544368
118900,2544568
119000,2545088
119101,2544492
119201,2544296
119302,2544180
119404,2544180
119503,2544524
119605,2544208
119704,2544380
119754,2545440
119856,2544200
119956,2544424
120057,2545080
120157,2544884
120257,2545128
120358,2545128
120459,2544932
120559,2545732
120660,2545480
120760,2545388
120862,2545388
120963,2545848
121063,2545540
121163,2545344
121266,2545224
121366,2545224
121465,2546008
121566,2545708
121667,2545892
121768,2545132
121869,2545344
121969,2546568
122070,2545784
122170,2545784
122272,2546096
122373,2545116
122472,2545712
122573,2544928
122673,2545164
122773,2545588
122875,2545588
122974,2546056
123077,2545456
123176,2545904
123276,2545584
123378,2545584
123478,2545864
123580,2545272
123679,2545268
123779,2545296
123880,2545296
123980,2545556
124080,2545556
124181,2545640
124281,2545608
124383,2545412
124483,2545152
124584,2545152
124685,2545424
124784,2546016
124885,2546016
124985,2546092
125088,2546092
125186,2546524
125287,2545936
125388,2545996
125488,2546112
125590,2546228
125690,2546700
125791,2546504
125892,2546736
125993,2546736
126093,2546736
126193,2546568
126294,2546568
126395,2546860
126495,2546520
126596,2546520
126696,2546664
126798,2545832
126897,2546244
126999,2546244
127100,2546280
127199,2546460
127300,2546740
127400,2546856
127502,2546856
127602,2546928
127705,2546848
127803,2546804
127903,2546548
128004,2546548
128105,2547176
128205,2546588
128306,2546640
128406,2546884
128508,2546884
128608,2547296
128709,2547072
128809,2547036
128909,2547260
129011,2547064
129110,2547156
129210,2547156
129312,2547168
129411,2547072
129513,2547272
129613,2547620
129714,2547420
129814,2547420
129915,2547356
130016,2547160
130116,2547708
130217,2547316
130318,2547540
130418,2547480
130520,2547480
130619,2548000
130721,2547460
130821,2547388
130922,2547508
131025,2547312
131124,2547324
131225,2546736
131325,2546540
131425,2546468
131527,2546468
131626,2546948
131728,2546624
131829,2546620
131930,2546620
132030,2546620
132130,2546740
132232,2546740
132331,2547020
132434,2546628
132533,2546740
132633,2547000
132735,2546836
132835,2547164
132937,2547172
133036,2547376
133137,2547124
133238,2547124
133340,2547244
133441,2547184
133540,2547184
133641,2547252
133745,2547124
133843,2547760
133944,2547256
134045,2547256
134144,2547472
134247,2547472
134347,2547560
134447,2547372
134549,2547372
134649,2547380
134749,2547424
134849,2547712
134950,2547536
135051,2547536
135152,2547720
135253,2547992
135353,2548268
135454,2547960
135555,2547960
135654,2547716
135756,2547760
135856,2548164
135957,2548276
136057,2548080
136157,2548408
136259,2548212
136360,2548684
136460,2548292
136561,2548296
136661,2548352
136764,2548232
136865,2548860
136964,2548348
137064,2548152
137165,2548748
137267,2548748
137370,2548552
137471,2548032
137568,2548032
137668,2548116
137770,2548144
137870,2547952
137970,2548048
138070,2548048
138171,2548184
138274,2548184
138372,2548440
138474,2548604
138573,2548408
138673,2548356
138775,2548356
138876,2548160
138976,2548828
139077,2548852
139177,2548668
139277,2548668
139378,2548620
139478,2548788
139580,2548788
139679,2549024
139781,2549064
139882,2549548
139981,2549068
140081,2549100
140182,2549440
140283,2549440
140384,2549244
140485,2549048
140585,2548456
140685,2548264
140786,2536628
140887,2537208
140987,2537256
141088,2537076
141188,2536684
141289,2536956
141389,2537420
141490,2536832
141591,2536636
141692,2537096
141794,2537096
141893,2537440
141995,2537440
142045,2537440
142145,2538012
142246,2537816
142346,2537620
142447,2537512
142547,2537760
142648,2538084
142750,2537628
142849,2537628
142949,2537788
143050,2537592
143151,2538364
143253,2538364
143352,2538168
143452,2538252
143554,2538252
143655,2538736
143755,2538620
143855,2538908
143955,2538652
144057,2538652
144156,2538356
144256,2538236
144358,2538128
144458,2538324
144559,2538128
144658,2538100
144759,2538036
144860,2537876
144960,2538756
145061,2538560
145162,2537476
145263,2537476
145363,2538364
145463,2538292
145564,2538552
145664,2538340
145765,2538188
145865,2539484
145965,2540228
146065,2540520
146167,2540128
146267,2539932
146368,2539928
146470,2540128
146569,2540408
146671,2539628
146770,2539724
146870,2539816
146972,2539816
147071,2540576
147174,2540368
147273,2540172
147373,2540548
147475,2540748
147574,2541580
147675,2541136
147776,2541148
147876,2540708
147977,2540924
148077,2541148
148178,2541148
148279,2540972
148379,2541140
148479,2541140
148579,2540976
148682,2541052
148782,2541340
148882,2540960
148984,2541120
149084,2541124
149185,2541200
149285,2541072
149385,2541072
149485,2541596
149587,2541252
149687,2541052
149787,2541152
149888,2541840
149988,2541976
150090,2541976
150191,2541796
150291,2541288
150392,2541484
150491,2541440
150593,2541440
150693,2541536
150794,2541616
150895,2541616
150994,2542628
151095,2543432
151195,2571856
151296,2574628
151396,2593764
151497,2593332
151597,2594760
151699,2594992
