Time  [ms],Memory Usage [KB]
17087,2550800
17189,2550800
17289,2551456
17389,2551064
17490,2551108
17590,2551276
17692,2550296
17792,2550104
17892,2550904
17993,2550904
18093,2551520
18195,2551128
18294,2550932
18396,2551644
18496,2551188
18595,2551656
18698,2551264
18797,2551068
18897,2551256
18999,2551456
19099,2551712
19199,2551336
19299,2551140
19399,2551760
19502,2551748
19601,2552076
19652,2551488
19753,2550284
19852,2550832
19953,2550832
20053,2551344
20154,2550972
20255,2551176
20354,2551284
20456,2551180
20556,2551720
20656,2550968
20757,2550968
20856,2551648
20958,2551648
21058,2551804
21159,2551744
21259,2552040
21359,2552464
21461,2551852
21560,2552364
21661,2551920
21762,2552144
21861,2551776
21963,2551384
22063,2551212
22163,2550852
22265,2550852
22364,2551584
22464,2551188
22565,2551304
22665,2551364
22767,2551560
22866,2552564
22967,2552220
23067,2552220
23167,2551832
23268,2551832
23370,2552572
23470,2552620
23572,2552484
23671,2552900
23772,2552900
23875,2553004
23973,2552236
24074,2552236
24173,2551980
24275,2551780
24375,2551584
24474,2551896
24576,2552064
24675,2552272
24776,2552272
24877,2552336
24976,2552200
25080,2552200
25179,2552408
25283,2552408
25381,2553376
25481,2552060
25581,2552960
25682,2552720
25784,2552720
25883,2553156
25985,2552864
26084,2552668
26185,2552744
26287,2552744
26385,2552744
26487,2552252
26587,2552288
26688,2553848
26789,2553848
26889,2553924
26988,2553624
27089,2553624
27190,2553824
27291,2553824
27391,2554020
27494,2554020
27593,2554092
27693,2553800
27794,2553800
27894,2554688
27995,2554296
28095,2554296
28195,2555688
28300,2554708
28398,2556916
28498,2558136
28598,2579352
28699,2594484
28799,2597396
28899,2597056
29000,2597100
29100,2597264
29202,2597492
29303,2597788
29403,2597504
29503,2597204
29603,2597112
29705,2597312
29804,2598220
29906,2597664
30005,2598080
30106,2597588
30208,2597656
30307,2598388
30408,2597980
30508,2598348
30608,2596496
30709,2596744
30809,2597384
30911,2597384
31011,2597368
31112,2597644
31212,2597644
31312,2597420
31413,2597420
31513,2597644
31614,2598016
31714,2598016
31814,2598060
31915,2598060
32015,2597944
32116,2597824
32218,2597824
32316,2598220
32421,2598260
32518,2598308
32619,2597720
32719,2597168
32819,2597284
32921,2597284
33020,2597672
33121,2597168
33221,2597168
33321,2597360
33424,2597628
33524,2597944
33625,2597356
33725,2597664
33825,2597068
33926,2597068
34026,2597576
34127,2597732
34227,2598252
34327,2598848
34429,2598660
34529,2598844
34629,2598352
34730,2598352
34829,2598484
34932,2598288
35031,2598288
35131,2598636
35232,2598636
35332,2598936
35433,2598776
35533,2598524
35633,2598584
35734,2598584
35834,2598896
35936,2598300
36035,2598828
36136,2598452
36237,2598524
36337,2599332
36438,2598860
36537,2599260
36638,2599840
36739,2599644
36839,2599464
36940,2598704
37040,2600060
37140,2599864
37241,2599864
37340,2599384
37443,2598968
37542,2599544
37643,2599372
37743,2599600
37794,2600276
37896,2599492
37995,2599296
38096,2599540
38197,2599840
38296,2599464
38398,2599464
38497,2599584
38598,2599472
38698,2588168
38798,2588552
38900,2587764
38999,2588112
39099,2588120
39202,2587924
39301,2588196
39403,2588228
39502,2589396
39602,2587388
39704,2587388
39803,2587856
39904,2587868
40004,2588332
40104,2588452
40208,2588256
40306,2588800
40409,2588328
40508,2588264
40608,2587612
40711,2587816
40809,2589296
40912,2588972
41010,2589556
41110,2588876
41211,2588876
41311,2588800
41412,2588568
41512,2588436
41612,2588140
41713,2588140
41813,2588212
41913,2588212
42014,2588460
42114,2587872
42215,2588104
42314,2587912
42418,2587912
42516,2588240
42616,2588476
42719,2588476
42817,2588496
42918,2588496
43018,2588732
43118,2588632
43218,2587888
43319,2587448
43420,2587940
43520,2588484
43621,2588300
43721,2588300
43821,2588088
43924,2588400
44023,2588908
44124,2588320
44224,2588620
44324,2588696
44426,2588864
44525,2589144
44627,2589028
44726,2589116
44828,2589416
44930,2589620
45028,2589844
45130,2589660
45230,2589908
45330,2589644
45431,2588664
45531,2589620
45632,2589032
45732,2589584
45833,2589584
45934,2589388
46034,2589688
46135,2589152
46235,2589152
46335,2589472
46437,2589516
46536,2590040
46639,2589128
46738,2588932
46839,2589848
46941,2589848
47040,2590192
47141,2589852
47242,2589724
47342,2590216
47447,2590232
47546,2590024
47648,2589236
47747,2589492
47849,2589132
47950,2589132
48048,2589860
48150,2589524
48250,2589328
48350,2589920
48452,2589772
48551,2590784
48653,2590000
48752,2589804
48853,2590428
48954,2590428
49053,2590300
49155,2590372
49256,2590708
49357,2590316
49459,2590400
49558,2591308
49660,2589908
49759,2590292
49859,2590208
49961,2590412
50060,2590944
50162,2590552
50262,2590852
50361,2590460
50462,2590376
50562,2590852
50663,2590852
50764,2591076
50865,2590952
50965,2590960
51064,2591344
51168,2591148
51266,2591348
51368,2591496
51468,2591244
51567,2591944
51669,2591552
51768,2591172
51868,2590192
51969,2590784
52069,2590436
52171,2590436
52271,2590776
52372,2590908
52472,2590644
52572,2590928
52674,2590928
52773,2591728
52874,2591404
52975,2591520
53074,2591628
53177,2591628
53277,2592184
53378,2591828
53477,2591688
53577,2592024
53679,2592024
53778,2592376
53879,2591136
53980,2591600
54079,2591364
54182,2591364
54281,2591896
54381,2591504
54482,2591260
54582,2591540
54684,2591600
54783,2592624
54883,2593340
54983,2593356
55084,2599192
55184,2600256
55285,2601296
55386,2601988
55486,2606136
55586,2601540
55686,2602188
55787,2602716
55887,2603420
